timestamp,date,time,day_of_week,hour_of_day,weight_g,material,print_hours,material_cost,variable_cost,total_cost,sell_price,margin_pct,profit_amount,multicolor,abrasive,rush,printer_power_kw,energy_price,labour_cost,monitoring_pct,maintenance_cost,overhead_year,annual_hours,markup_material,markup_variable,spoed_surcharge,abrasive_surcharge,color_fee_min,color_fee_max,auto_time_per_gram,auto_hours_used
2025-06-04 15:32:19,2025-06-04,15:32:19,Wednesday,15,206.0,PLA Basic,12.0,2.88,52.98,55.86,95.83,71.5,39.97,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-04 15:32:24,2025-06-04,15:32:24,Wednesday,15,206.0,PLA Basic,0.0,2.88,0.0,2.88,5.76,100.0,2.88,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-04 15:32:24,2025-06-04,15:32:24,Wednesday,15,206.0,PLA Basic,6.0,2.88,26.49,29.37,50.8,72.9,21.42,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-04 15:32:27,2025-06-04,15:32:27,Wednesday,15,206.0,PLA Basic,6.0,2.88,26.49,29.37,50.8,72.9,21.42,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:19:58,2025-06-05,14:19:58,Thursday,14,1.0,PLA Basic,1.5,0.01,6.62,6.64,23.79,258.4,17.15,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,True
2025-06-05 14:20:06,2025-06-05,14:20:06,Thursday,14,1.0,PLA Basic,1.5,0.01,6.62,6.64,23.79,258.4,17.15,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:20:07,2025-06-05,14:20:07,Thursday,14,1.0,PLA Basic,0.0,0.01,0.0,0.01,12.53,89449.5,12.51,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:20:07,2025-06-05,14:20:07,Thursday,14,1.0,PLA Basic,2.0,0.01,8.83,8.84,27.54,211.4,18.69,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:20:07,2025-06-05,14:20:07,Thursday,14,1.0,PLA Basic,20.0,0.01,88.3,88.31,162.64,84.2,74.32,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:20:10,2025-06-05,14:20:10,Thursday,14,10.0,PLA Basic,20.0,0.14,88.3,88.44,162.89,84.2,74.45,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:20:10,2025-06-05,14:20:10,Thursday,14,100.0,PLA Basic,20.0,1.4,88.3,89.7,165.41,84.4,75.71,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:20:12,2025-06-05,14:20:12,Thursday,14,100.0,PLA Basic,20.0,1.4,88.3,89.7,165.41,84.4,75.71,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:20:22,2025-06-05,14:20:22,Thursday,14,100.0,PLA Basic,20.0,1.4,88.3,89.7,165.41,84.4,75.71,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:20:22,2025-06-05,14:20:22,Thursday,14,100.0,PLA Basic,0.2,1.4,0.88,2.28,16.8,636.2,14.52,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:20:23,2025-06-05,14:20:23,Thursday,14,100.0,PLA Basic,0.2,1.4,0.88,2.28,16.8,636.2,14.52,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:49:53,2025-06-05,14:49:53,Thursday,14,1.0,PLA Basic,0.2,0.01,0.88,0.9,14.03,1464.0,13.13,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:49:53,2025-06-05,14:49:53,Thursday,14,13.0,PLA Basic,0.2,0.18,0.88,1.06,14.36,1249.0,13.3,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:49:54,2025-06-05,14:49:54,Thursday,14,136.0,PLA Basic,0.2,1.9,0.88,2.79,17.81,539.2,15.02,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:49:59,2025-06-05,14:49:59,Thursday,14,136.0,PLA Basic,0.0,1.9,0.0,1.9,16.31,757.0,14.4,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:49:59,2025-06-05,14:49:59,Thursday,14,136.0,PLA Basic,3.0,1.9,13.25,15.15,38.82,156.3,23.67,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:50:00,2025-06-05,14:50:00,Thursday,14,136.0,PLA Basic,0.0,1.9,0.0,1.9,16.31,757.0,14.4,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:50:02,2025-06-05,14:50:02,Thursday,14,136.0,PLA Basic,5.0,1.9,22.07,23.98,53.83,124.5,29.86,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:50:02,2025-06-05,14:50:02,Thursday,14,136.0,PLA Basic,56.0,1.9,247.24,249.14,436.61,75.2,187.47,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:50:03,2025-06-05,14:50:03,Thursday,14,136.0,PLA Basic,5.0,1.9,22.07,23.98,53.83,124.5,29.86,True,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:50:05,2025-06-05,14:50:05,Thursday,14,136.0,PLA Basic,5.0,1.9,22.07,23.98,41.33,72.4,17.36,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-05 14:50:06,2025-06-05,14:50:06,Thursday,14,136.0,PLA Basic,5.0,1.9,22.07,26.48,45.58,72.2,19.11,False,True,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:54:58,2025-06-06,13:54:58,Friday,13,10.0,PLA Basic,15.0,0.14,66.22,66.36,112.86,70.1,46.5,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,True
2025-06-06 13:54:58,2025-06-06,13:54:58,Friday,13,10.0,PLA Basic,15.0,0.14,66.22,66.36,112.86,70.1,46.5,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,True
2025-06-06 13:54:58,2025-06-06,13:54:58,Friday,13,100.0,PLA Basic,150.0,1.4,662.25,663.65,1128.62,70.1,464.97,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,True
2025-06-06 13:54:58,2025-06-06,13:54:58,Friday,13,100.0,PLA Basic,150.0,1.4,662.25,663.65,1128.62,70.1,464.97,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,True
2025-06-06 13:55:00,2025-06-06,13:55:00,Friday,13,100.0,PLA Basic,150.0,1.4,662.25,663.65,1128.62,70.1,464.97,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:04,2025-06-06,13:55:04,Friday,13,100.0,PLA Basic,0.0,1.4,0.0,1.4,2.8,100.0,1.4,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:09,2025-06-06,13:55:09,Friday,13,3.0,PLA Basic,0.0,0.04,0.0,0.04,0.08,100.0,0.04,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:09,2025-06-06,13:55:09,Friday,13,35.0,PLA Basic,0.0,0.49,0.0,0.49,0.98,100.0,0.49,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:09,2025-06-06,13:55:09,Friday,13,350.0,PLA Basic,0.0,4.9,0.0,4.9,9.79,100.0,4.9,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:12,2025-06-06,13:55:12,Friday,13,350.0,PLA Basic,5.0,4.9,22.07,26.97,47.32,75.4,20.35,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:19,2025-06-06,13:55:19,Friday,13,351.0,PLA Basic,5.0,4.91,22.07,26.99,47.35,75.5,20.36,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:20,2025-06-06,13:55:20,Friday,13,352.0,PLA Basic,5.0,4.92,22.07,27.0,47.38,75.5,20.38,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:20,2025-06-06,13:55:20,Friday,13,353.0,PLA Basic,5.0,4.94,22.07,27.01,47.4,75.5,20.39,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:22,2025-06-06,13:55:22,Friday,13,352.0,PLA Basic,5.0,4.92,22.07,27.0,47.38,75.5,20.38,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:22,2025-06-06,13:55:22,Friday,13,351.0,PLA Basic,5.0,4.91,22.07,26.99,47.35,75.5,20.36,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:23,2025-06-06,13:55:23,Friday,13,350.0,PLA Basic,5.0,4.9,22.07,26.97,47.32,75.4,20.35,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:23,2025-06-06,13:55:23,Friday,13,349.0,PLA Basic,5.0,4.88,22.07,26.96,47.29,75.4,20.34,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:23,2025-06-06,13:55:23,Friday,13,348.0,PLA Basic,5.0,4.87,22.07,26.94,47.26,75.4,20.32,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:23,2025-06-06,13:55:23,Friday,13,347.0,PLA Basic,5.0,4.85,22.07,26.93,47.24,75.4,20.31,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:24,2025-06-06,13:55:24,Friday,13,346.0,PLA Basic,5.0,4.84,22.07,26.92,47.21,75.4,20.29,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:25,2025-06-06,13:55:25,Friday,13,345.0,PLA Basic,5.0,4.83,22.07,26.9,47.18,75.4,20.28,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:25,2025-06-06,13:55:25,Friday,13,344.0,PLA Basic,5.0,4.81,22.07,26.89,47.15,75.4,20.27,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:25,2025-06-06,13:55:25,Friday,13,343.0,PLA Basic,5.0,4.8,22.07,26.87,47.12,75.4,20.25,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:25,2025-06-06,13:55:25,Friday,13,342.0,PLA Basic,5.0,4.78,22.07,26.86,47.1,75.3,20.24,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:25,2025-06-06,13:55:25,Friday,13,341.0,PLA Basic,5.0,4.77,22.07,26.85,47.07,75.3,20.22,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:25,2025-06-06,13:55:25,Friday,13,340.0,PLA Basic,5.0,4.76,22.07,26.83,47.04,75.3,20.21,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:25,2025-06-06,13:55:25,Friday,13,339.0,PLA Basic,5.0,4.74,22.07,26.82,47.01,75.3,20.2,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:25,2025-06-06,13:55:25,Friday,13,338.0,PLA Basic,5.0,4.73,22.07,26.8,46.98,75.3,20.18,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:26,2025-06-06,13:55:26,Friday,13,337.0,PLA Basic,5.0,4.71,22.07,26.79,46.96,75.3,20.17,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:26,2025-06-06,13:55:26,Friday,13,336.0,PLA Basic,5.0,4.7,22.07,26.78,46.93,75.3,20.15,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:26,2025-06-06,13:55:26,Friday,13,335.0,PLA Basic,5.0,4.69,22.07,26.76,46.9,75.3,20.14,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:26,2025-06-06,13:55:26,Friday,13,334.0,PLA Basic,5.0,4.67,22.07,26.75,46.87,75.2,20.13,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:26,2025-06-06,13:55:26,Friday,13,333.0,PLA Basic,5.0,4.66,22.07,26.73,46.84,75.2,20.11,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:26,2025-06-06,13:55:26,Friday,13,332.0,PLA Basic,5.0,4.64,22.07,26.72,46.82,75.2,20.1,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:26,2025-06-06,13:55:26,Friday,13,331.0,PLA Basic,5.0,4.63,22.07,26.71,46.79,75.2,20.08,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:26,2025-06-06,13:55:26,Friday,13,330.0,PLA Basic,5.0,4.62,22.07,26.69,46.76,75.2,20.07,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:26,2025-06-06,13:55:26,Friday,13,329.0,PLA Basic,5.0,4.6,22.07,26.68,46.73,75.2,20.06,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:27,2025-06-06,13:55:27,Friday,13,328.0,PLA Basic,5.0,4.59,22.07,26.66,46.7,75.2,20.04,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:27,2025-06-06,13:55:27,Friday,13,327.0,PLA Basic,5.0,4.57,22.07,26.65,46.68,75.1,20.03,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:27,2025-06-06,13:55:27,Friday,13,326.0,PLA Basic,5.0,4.56,22.07,26.64,46.65,75.1,20.01,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:27,2025-06-06,13:55:27,Friday,13,325.0,PLA Basic,5.0,4.55,22.07,26.62,46.62,75.1,20.0,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:27,2025-06-06,13:55:27,Friday,13,324.0,PLA Basic,5.0,4.53,22.07,26.61,46.59,75.1,19.99,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:27,2025-06-06,13:55:27,Friday,13,323.0,PLA Basic,5.0,4.52,22.07,26.59,46.57,75.1,19.97,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:27,2025-06-06,13:55:27,Friday,13,322.0,PLA Basic,5.0,4.5,22.07,26.58,46.54,75.1,19.96,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:27,2025-06-06,13:55:27,Friday,13,321.0,PLA Basic,5.0,4.49,22.07,26.57,46.51,75.1,19.94,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:27,2025-06-06,13:55:27,Friday,13,320.0,PLA Basic,5.0,4.48,22.07,26.55,46.48,75.1,19.93,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:27,2025-06-06,13:55:27,Friday,13,319.0,PLA Basic,5.0,4.46,22.07,26.54,46.45,75.0,19.92,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:28,2025-06-06,13:55:28,Friday,13,318.0,PLA Basic,5.0,4.45,22.07,26.52,46.43,75.0,19.9,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:28,2025-06-06,13:55:28,Friday,13,317.0,PLA Basic,5.0,4.43,22.07,26.51,46.4,75.0,19.89,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:28,2025-06-06,13:55:28,Friday,13,316.0,PLA Basic,5.0,4.42,22.07,26.5,46.37,75.0,19.87,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:28,2025-06-06,13:55:28,Friday,13,315.0,PLA Basic,5.0,4.41,22.07,26.48,46.34,75.0,19.86,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:28,2025-06-06,13:55:28,Friday,13,314.0,PLA Basic,5.0,4.39,22.07,26.47,46.31,75.0,19.85,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:28,2025-06-06,13:55:28,Friday,13,313.0,PLA Basic,5.0,4.38,22.07,26.45,46.29,75.0,19.83,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:28,2025-06-06,13:55:28,Friday,13,312.0,PLA Basic,5.0,4.36,22.07,26.44,46.26,75.0,19.82,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:28,2025-06-06,13:55:28,Friday,13,311.0,PLA Basic,5.0,4.35,22.07,26.43,46.23,74.9,19.8,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:28,2025-06-06,13:55:28,Friday,13,310.0,PLA Basic,5.0,4.34,22.07,26.41,46.2,74.9,19.79,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:29,2025-06-06,13:55:29,Friday,13,309.0,PLA Basic,5.0,4.32,22.07,26.4,46.17,74.9,19.78,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:29,2025-06-06,13:55:29,Friday,13,308.0,PLA Basic,5.0,4.31,22.07,26.38,46.15,74.9,19.76,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:29,2025-06-06,13:55:29,Friday,13,307.0,PLA Basic,5.0,4.29,22.07,26.37,46.12,74.9,19.75,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:29,2025-06-06,13:55:29,Friday,13,306.0,PLA Basic,5.0,4.28,22.07,26.36,46.09,74.9,19.73,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:29,2025-06-06,13:55:29,Friday,13,305.0,PLA Basic,5.0,4.27,22.07,26.34,46.06,74.9,19.72,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:29,2025-06-06,13:55:29,Friday,13,304.0,PLA Basic,5.0,4.25,22.07,26.33,46.03,74.8,19.71,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:29,2025-06-06,13:55:29,Friday,13,303.0,PLA Basic,5.0,4.24,22.07,26.31,46.01,74.8,19.69,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:29,2025-06-06,13:55:29,Friday,13,302.0,PLA Basic,5.0,4.22,22.07,26.3,45.98,74.8,19.68,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:29,2025-06-06,13:55:29,Friday,13,301.0,PLA Basic,5.0,4.21,22.07,26.29,45.95,74.8,19.66,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:30,2025-06-06,13:55:30,Friday,13,300.0,PLA Basic,5.0,4.2,22.07,26.27,45.92,74.8,19.65,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:30,2025-06-06,13:55:30,Friday,13,299.0,PLA Basic,5.0,4.18,22.07,26.26,45.89,74.8,19.64,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:30,2025-06-06,13:55:30,Friday,13,298.0,PLA Basic,5.0,4.17,22.07,26.24,45.87,74.8,19.62,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:30,2025-06-06,13:55:30,Friday,13,297.0,PLA Basic,5.0,4.16,22.07,26.23,45.84,74.8,19.61,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:30,2025-06-06,13:55:30,Friday,13,296.0,PLA Basic,5.0,4.14,22.07,26.22,45.81,74.7,19.59,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:30,2025-06-06,13:55:30,Friday,13,295.0,PLA Basic,5.0,4.13,22.07,26.2,45.78,74.7,19.58,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:30,2025-06-06,13:55:30,Friday,13,294.0,PLA Basic,5.0,4.11,22.07,26.19,45.75,74.7,19.57,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:30,2025-06-06,13:55:30,Friday,13,293.0,PLA Basic,5.0,4.1,22.07,26.17,45.73,74.7,19.55,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:30,2025-06-06,13:55:30,Friday,13,292.0,PLA Basic,5.0,4.09,22.07,26.16,45.7,74.7,19.54,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
